region,family,param,param_value,seed,sigma,theta_p,theta_r,start,savings,overhead,score,num_pauses,completed,within_budget,savings_perfect,degradation_frac
SE,persistence,horizon,3.00000,2,NA,19.0000,18.0000,04-22,15.6162,122.725,0.578081,82.0000,true,true,15.8580,0.0152443
SE,persistence,horizon,3.00000,3,NA,19.0000,18.0000,04-22,15.6162,122.725,0.578081,82.0000,true,true,15.8580,0.0152443
SE,persistence,horizon,3.00000,4,NA,19.0000,18.0000,04-22,15.6162,122.725,0.578081,82.0000,true,true,15.8580,0.0152443
SE,persistence,horizon,3.00000,5,NA,19.0000,18.0000,04-22,15.6162,122.725,0.578081,82.0000,true,true,15.8580,0.0152443
SE,persistence,horizon,6.00000,1,NA,19.0000,18.0000,04-22,15.3756,122.744,0.576878,82.0000,true,true,15.8580,0.0304165
SE,persistence,horizon,6.00000,2,NA,19.0000,18.0000,04-22,15.3756,122.744,0.576878,82.0000,true,true,15.8580,0.0304165
SE,persistence,horizon,6.00000,3,NA,19.0000,18.0000,04-22,15.3756,122.744,0.576878,82.0000,true,true,15.8580,0.0304165
SE,persistence,horizon,6.00000,4,NA,19.0000,18.0000,04-22,15.3756,122.744,0.576878,82.0000,true,true,15.8580,0.0304165
SE,persistence,horizon,6.00000,5,NA,19.0000,18.0000,04-22,15.3756,122.744,0.576878,82.0000,true,true,15.8580,0.0304165
SE,persistence,horizon,12.0000,1,NA,19.0000,18.0000,04-22,14.8833,122.783,0.574417,82.0000,true,true,15.8580,0.0614604
SE,persistence,horizon,12.0000,2,NA,19.0000,18.0000,04-22,14.8833,122.783,0.574417,82.0000,true,true,15.8580,0.0614604
SE,persistence,horizon,12.0000,3,NA,19.0000,18.0000,04-22,14.8833,122.783,0.574417,82.0000,true,true,15.8580,0.0614604
SE,persistence,horizon,12.0000,4,NA,19.0000,18.0000,04-22,14.8833,122.783,0.574417,82.0000,true,true,15.8580,0.0614604
SE,persistence,horizon,12.0000,5,NA,19.0000,18.0000,04-22,14.8833,122.783,0.574417,82.0000,true,true,15.8580,0.0614604
SE,persistence,horizon,24.0000,1,NA,19.0000,18.0000,04-22,13.5369,122.860,0.567684,82.0000,true,true,15.8580,0.146368
SE,persistence,horizon,24.0000,2,NA,19.0000,18.0000,04-22,13.5369,122.860,0.567684,82.0000,true,true,15.8580,0.146368
SE,persistence,horizon,24.0000,3,NA,19.0000,18.0000,04-22,13.5369,122.860,0.567684,82.0000,true,true,15.8580,0.146368
SE,persistence,horizon,24.0000,4,NA,19.0000,18.0000,04-22,13.5369,122.860,0.567684,82.0000,true,true,15.8580,0.146368
SE,persistence,horizon,24.0000,5,NA,19.0000,18.0000,04-22,13.5369,122.860,0.567684,82.0000,true,true,15.8580,0.146368
SE,persistence,horizon,72.0000,1,NA,19.0000,18.0000,04-22,5.84633,123.013,0.529232,82.0000,true,true,15.8580,0.631331
SE,persistence,horizon,72.0000,2,NA,19.0000,18.0000,04-22,5.84633,123.013,0.529232,82.0000,true,true,15.8580,0.631331
SE,persistence,horizon,72.0000,3,NA,19.0000,18.0000,04-22,5.84633,123.013,0.529232,82.0000,true,true,15.8580,0.631331
SE,persistence,horizon,72.0000,4,NA,19.0000,18.0000,04-22,5.84633,123.013,0.529232,82.0000,true,true,15.8580,0.631331
SE,persistence,horizon,72.0000,5,NA,19.0000,18.0000,04-22,5.84633,123.013,0.529232,82.0000,true,true,15.8580,0.631331
